Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
0352f94ef31e8d8a2c104c1300638da1	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	 s__Methylobacterium_aerolatum
ad97ae89737d44e4769be2ac6673e3f8	d__Bacteria	 p__Firmicutes	 c__Negativicutes	 o__Veillonellales-Selenomonadales	 f__Sporomusaceae	 g__uncultured	 s__uncultured_bacterium
49bfc0e896e86ccf23301e1e269f460a	d__Bacteria	 p__Firmicutes	 c__Desulfitobacteriia	 o__Desulfitobacteriales	 f__Desulfitobacteriaceae	 g__Desulfosporosinus	
856e5087a9d24a6f2919a0c895eb11c5	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales			
2ddebadf4c4f5c27bfd78bbf7e37d0e3	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae		
70d84079f59e3220f50c1533218f39a9	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
ffb6857630527ab28b8b9267cb72f967	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridia	 f__Gracilibacteraceae	 g__Lutispora	
c5af9c9203c4c3381669436e16baa538	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
5303ea7c0403a4e6868471f33a11a77d	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae	 g__Tyzzerella	 s__uncultured_Eubacteriaceae
732236f42af4182945cb0a83e06284cb	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Tannerellaceae	 g__Parabacteroides	 s__Gryllus_firmus
96ad87fb52a7592d8702f369d8e396c2	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Brevibacteriaceae	 g__Brevibacterium	 s__Brevibacterium_mcbrellneri
374f3e441c8b694c8226ee40f3bfefd9	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Propionibacteriaceae	 g__Microlunatus	
66b5febdf0b59946f062388234b7dc96	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	
dec0325c5bdc78d2a90189cab4ff3225	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae		
9856d2e6188be00a806ae3a95a708048	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__Acidobacteriaceae_(Subgroup_1)	 g__Granulicella	
8e4f847b7bad5db50d5cc7fdf071c6c0	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__Acidobacteriaceae_(Subgroup_1)	 g__Granulicella	 s__uncultured_bacterium
0f8aa643de6212d73c859ed9ea9015a9	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides	
840546b7f7a2d69b83bd32979afb9008	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Bosea	 s__uncultured_bacterium
61dcd6daefb17bab3d98e7e9744157b9	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae	 g__Tyzzerella	 s__uncultured_Eubacteriaceae
4890b7b8ce21c7e390fcabb3078a5d08	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae	 g__Cohnella	
90c9809fd4af4dad60e509ca65418eb6	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	
b5e80b2c5014570d056709964c15ea9d	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Corynebacteriales			
d60f10d024e5bff2c3d5fc6f0e05911c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__uncultured	
4a7f174e76beed255e6337c9e8570f70	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Kribbella	 s__Kribbella_sp.
0e5f7b491c3883b89b3b3859fbcfe5d7	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Tistrellales	 f__Geminicoccaceae	 g__Geminicoccus	 s__uncultured_bacterium
7e288d4cfc2095c77530f0adc6be8123	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae	 g__Rubellimicrobium	 s__uncultured_bacterium
bceb99a9af6e90cd9d1eaa6e970002a7	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Solirubrobacter	 s__uncultured_bacterium
160fd9eb054d9c83dc4cb0511c0c3f65	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__uncultured	
eaab336c1930dc7da82d86537a9dc19c	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
c96ff1e3b7f32b88fae2a0f6f5c49bfa	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Frankiaceae	 g__Jatrophihabitans	 s__uncultured_actinobacterium
704e28709dba029f89581a8b0907ec0a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Puia	 s__metagenome
de977bebe4fd33af086744158d91ebeb	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Novosphingobium	
6ac57eb8a6ab3bd9bca866634648a53a	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Ruminococcaceae	 g__Negativibacillus	 s__uncultured_bacterium
c591b507ad3917ae4038e291375cb678	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__uncultured	
98be6774c2168f01bdb226e482742ae7	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	 g__Bradyrhizobium	 s__Bradyrhizobium_liaoningense
fdd91a140fa83d8f0e6cab7f0bf245f5	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__Acidobacteriaceae_(Subgroup_1)	 g__Acidipila	
73ae9d6e600f5237dc2f1404190a805f	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae		
65477de2d1599fafaa8ef10dc265cc84	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Nakamurellaceae	 g__Nakamurella	 s__uncultured_Nakamurellaceae
10980894b2ab97f5238f21bc98ab203c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__Acidiphilium	 s__uncultured_bacterium
0ce15867b4117410ea93a66ab451b07f	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Solirubrobacter	
966fa88df0fa6e474927b8ec8b2b30dd	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
d580acdb8309c677a4546c767465c2b5	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
046212eb45194666f47e10bdf37dd8d8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Vibrionales	 f__Vibrionaceae	 g__Vibrio	
d7c9005603f95b3b290b2d288a40f00c	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Bryobacterales	 f__Bryobacteraceae	 g__Bryobacter	
8e5a965e8b7a97ecff93bbe54d392d70	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
cf7093f99564be8f6363ca362514b5c6	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	 s__Flavobacterium_frigidimaris
3760d12757a30c9b4eda82e094307af0	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__67-14	 g__67-14	 s__metagenome
1e3b8d39abf4a25d5b129ec561491db6	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Conexibacter	 s__uncultured_bacterium
bdf4dc225d25ba9c34eb0805dbaf0b36	d__Bacteria	 p__Firmicutes	 c__Clostridia				
fe8486dfe9652c8f715eb63e1626c6c9	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__uncultured	 g__uncultured	
360cdc9384f0319fbfcbb607aa56c567	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__Acidiphilium	
ea7dfe0d51a6110724a84e36e3075b59	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
5de21deb0db4dad5fe5abce1fff5dcf6	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
bdf6e5091bfed1d4ec0fdfded3c95e85	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__Acidiphilium	
e133e600870c046cf653413bb2621887	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales			
5d046e7b065a834263bd998882b68147	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__uncultured	
1ff9adf3406fa256199cc60b53754845	d__Bacteria	 p__Spirochaetota	 c__Brevinematia	 o__Brevinematales	 f__Brevinemataceae	 g__Brevinema	 s__Brevinema_andersonii
75a832c96ec4783f9d281b4830fc5eaa	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Spirosoma	 s__uncultured_bacterium
9e7df5efb52bcf41c3d680abe8984581	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Acidothermaceae	 g__Acidothermus	 s__uncultured_bacterium
4a57701ab4d08c9c304ea895921ab5d5	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
3d1ff2de7b8a056853970d34f1a26052	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Leeuwenhoekiella	 s__Leeuwenhoekiella_sp.
13de6bf5653b03a02adf4663ca5eae0e	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Clostridium_sensu_stricto_10	 s__unidentified_eubacterium
f5572230b443e0f94106caba8f4f61f7	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Planococcaceae		
fc7af9bebd1f6b227ec6b59b4ba51b95	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Propionibacteriaceae		
73410b5e800c285c42e753d40d12efaf	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__Endobacter	 s__uncultured_bacterium
783b7d0dc0c649b5b9961535da765e9a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	 s__Sphingomonas_phyllosphaerae
93820bcc7e6fdf714ae5ec6c37668987	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Dermacoccaceae		
fbfb058f6df074aa2b32339f291d2488	d__Bacteria	 p__Elusimicrobiota	 c__Endomicrobia	 o__Endomicrobiales	 f__Endomicrobiaceae	 g__Endomicrobium	 s__uncultured_bacterium
21295a6789452ce98cf3d3087c1605cc	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__Haliangiales	 f__Haliangiaceae	 g__Haliangium	
b8f49485fbe4ed81ed73df10b0aea373	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Bryobacterales	 f__Bryobacteraceae	 g__Bryobacter	
97b7c5468478fd798167fff1b45db500	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Staphylococcales	 f__Staphylococcaceae	 g__Staphylococcus	 s__Staphylococcus_warneri
199a0e4041f2e053b102312573783712	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__Polyangiales	 f__Polyangiaceae		
9b75c0e2a6a2ee28a6ac376e0fd952b8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	
76dae29d82d5a4e3e89de3ba085ac514	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__1174-901-12	
e8c3df84b3a9e383b21510b1d245a404	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__Silvanigrellales	 f__Silvanigrellaceae	 g__uncultured	 s__uncultured_bacterium
f44398973831399618418771e7542e98	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Solirubrobacter	 s__uncultured_bacterium
c2171a5a431f5c0f852a0f4ede59dd55	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__uncultured	 g__uncultured	 s__uncultured_microorganism
e0b17b0888b54285cd01112b9d67d53c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__Belnapia	
fd5de56c615d4d75723cdaebe074a71a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__1174-901-12	
8ec18752d7bde40988c66f94d3e55250	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae	 g__Paenibacillus	 s__uncultured_actinobacterium
d375a8e8f71e645550fde69156fcb584	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	 g__Bradyrhizobium	 s__Bradyrhizobium_liaoningense
e50aa99324a15d91613797e0b632a961	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Acidothermaceae	 g__Acidothermus	
50584c0dc990fad7537a758dc72a5f54	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__1174-901-12	
3e61c8c31882b049f1d7fddfffe082cf	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae		
78de860d909d96737ae7ce7f2027f4fb	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__uncultured	 s__uncultured_Rhizobiales
11fabc8583ccd717519964f79fe4e273	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
e3f567362a1fd52486b66c69f4e15ad6	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales			
3460822e60d2854743811745b72117eb	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Methylopilaceae	 g__Methylopila	
481fd400746e2c7027cbec70b2866b17	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_Chlorophyta
cc9ec06c5aa6fa6fe93df661dddc20c7	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Corynebacteriales	 f__Nocardiaceae	 g__Gordonia	
e38c919e8ea2ad92184648a106ba2e23	d__Bacteria	 p__Bdellovibrionota	 c__Bdellovibrionia	 o__Bacteriovoracales	 f__Bacteriovoracaceae		
7a9511c69932533c4032a3855a62936d	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Kineosporiales	 f__Kineosporiaceae	 g__Kineosporia	 s__uncultured_Kineosporiaceae
05a58741e8c99abc853a92cccb38fa4d	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__uncultured	 g__uncultured	
0c695d96daf1dddee614cbb263a7b956	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Catellicoccaceae	 g__Catellicoccus	 s__uncultured_bacterium
b373ccd3838b1ae286762baf6cd137fb	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales			
84a4d39850177221f54d14067ca7e9e7	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylorosula	 s__uncultured_bacterium
b56e42cdfe1bc67fdf7ef1766f596231	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Cyanobacteriales	 f__Chroococcidiopsaceae	 g__Chroococcidiopsis_PCC_7203	
da146bb203ba8dbfb9c79e815fcb5e9f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__JG36-TzT-191	 f__JG36-TzT-191	 g__JG36-TzT-191	 s__uncultured_proteobacterium
806a9372fe06dcee1fbe89bbd28898e3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Burkholderiaceae	 g__Burkholderia-Caballeronia-Paraburkholderia	 s__Paraburkholderia_caledonica
3a1d404cbd2a0f9fec2a10c3ea3aa866	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Puia	
e2c501c9ade3e8a6ea0d2359d5d6f5b2	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Cyanobacteriales	 f__Nostocaceae		
75731ab2ef7aae7720c12dc8210dd17b	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
509de17ff77946c0ff582e29bb84ae12	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Phenylobacterium	
a00d067d86dfca77b645e9e5c7bdaea2	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Subgroup_2	 f__Subgroup_2	 g__Subgroup_2	
636b72d1894bce849be8e6ff57438a67	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Streptosporangiales	 f__Streptosporangiaceae	 g__Nonomuraea	 s__Nonomuraea_asiatica
7b4c95bc1afbfd07de5775470281db07	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__IMCC26256	 f__IMCC26256	 g__IMCC26256	
daae1abeaea6de7790e6cbde729ff738	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Solirubrobacter	
7eeb8a4b2f9282a402f34279164871cb	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Gammaproteobacteria_Incertae_Sedis	 f__Unknown_Family	 g__Candidatus_Carsonella	 s__Candidatus_Carsonella
0947a1368692d47be3874d94ae04a1af	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Acidothermaceae	 g__Acidothermus	 s__uncultured_bacterium
7a873cd6690ae3ec0fc6682c6ace9194	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
cdd808ea5bb7f8f2bd2b7ab18e28398d	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Yersiniaceae	 g__Serratia	 s__Rahnella_aquatilis
e9f47e017618179c5b305cab283b72ad	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
ce00afe776906033d9317e86105632ab	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
63637e372659b87c992db0a4b0626cac	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
0a5ce10601bd9991b68e34f840b8f9ba	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__uncultured	 g__uncultured	
